"","Hotelling-T2"
"332.027957488964",10.205
"323.219614059442",10.204
"389.992433663251",10.204
"146.946777498552",10.201
"377.902471760727",10.2
"231.00888779382",10.199
"309.133819486915",10.199
"139.913336808009",10.198
"104.528123367806",10.197
"268.094647460277",10.196
"156.914195587287",10.196
"394.793382124481",10.195
"400.167813086116",10.195
"116.090134267295",10.193
"256.833532233756",10.191
"274.075398483657",10.19
"116.095497727736",10.19
"360.860233343332",10.188
"464.836247624914",10.186
"574.21183832481",10.183
"461.251569625851",10.182
"195.075506303573",10.18
"123.544744202136",10.18
"360.77141181785",10.179
"198.917390570978",10.179
"303.248432442846",10.179
"209.969430875428",10.176
"508.869995547893",10.174
"535.370015398164",10.173
"211.001704565896",10.172
"480.887579648437",10.172
"550.360277978228",10.171
"268.806414100879",10.17
"225.058440969226",10.17
"114.079947360316",10.169
"536.874035282489",10.167
"203.111378962802",10.165
"439.833250787143",10.164
"303.089245223865",10.163
"113.989220250795",10.162
"494.729311679256",10.162
"217.039573913043",10.162
"188.847440104201",10.161
"232.89303",10.159
"89.0022366946954",10.159
"490.113034189133",10.158
"342.799958085791",10.154
"92.898049",10.152
"300.981476969402",10.152
"102.531047621718",10.151
"174.056487002565",10.15
"92.940761638314",10.15
"245.016768370304",10.15
"364.79901342056",10.149
"559.334373813025",10.147
"568.95901634835",10.147
"382.760360620206",10.146
"163.117807860789",10.144
"256.09428195452",10.144
"458.961861288337",10.144
"549.331912217578",10.144
"431.165875248549",10.143
"395.11909737857",10.142
"336.008189374292",10.142
"289.01168905876",10.141
"368.833921818854",10.141
"203.160977383082",10.14
"220.11768222185",10.14
"400.07020539741",10.138
"517.870371713056",10.137
"203.009811384801",10.136
"290.862267874582",10.135
"148.007122491609",10.134
"441.187605215712",10.134
"305.055666499389",10.131
"158.05126242448",10.13
"113.008322985202",10.129
"86.0710945190436",10.127
"331.038061845553",10.127
"524.303534496215",10.126
"395.002344076307",10.124
"504.253467300469",10.122
"178.132849690848",10.121
"146.02781709064",10.121
"140.097978079922",10.12
"318.230444733195",10.119
"468.999400766682",10.119
"156.107533564637",10.117
"201.004152655835",10.116
"300.198549503601",10.116
"268.808204666117",10.114
"196.08180006297",10.114
"375.238934488362",10.112
"376.778878684269",10.11
"254.826626277968",10.11
"531.266403870609",10.11
"187.019000023874",10.109
"301.162331207331",10.107
"135.022059276692",10.107
"483.971442222058",10.106
"257.027180992538",10.104
"548.556262960776",10.103
"231.047670094746",10.101
"140.005900582659",10.101
"388.998453480724",10.101
"246.910444410254",10.101
"341.999440075591",10.1
"394.791193732626",10.1
"418.712290346191",10.099
"360.136611979341",10.097
"83.0139470209064",10.096
"383.15775479946",10.096
"245.031274536486",10.094
"355.2452196687",10.093
"267.110273507361",10.092
"395.00494620597",10.09
"571.342454965958",10.088
"357.203606110541",10.088
"190.14391888344",10.088
"413.223566647972",10.084
"190.050739997425",10.084
"245.093130533729",10.083
"590.879144195603",10.082
"378.863249438297",10.081
"149.036383487804",10.08
"152.82200073404",10.079
"82.997587054388",10.077
"424.850376578426",10.077
"502.996011401553",10.075
"358.161887459603",10.074
"132.049272165086",10.073
"478.796606771457",10.072
"441.684537963878",10.071
"120.937661879903",10.071
"82.0297833966266",10.071
"86.8552516064981",10.071
"135.006093030613",10.068
"171.059768062496",10.067
"168.948725221813",10.066
"438.337328674016",10.066
"204.948001228662",10.063
"134.028542765088",10.062
"186.038396742502",10.058
"304.854197096621",10.051
"426.249982791175",10.049
"477.289383432169",10.048
"572.048750421235",10.048
"156.072421816797",10.046
"89.0220566653438",10.044
"385.271296728987",10.044
"97.5258621917534",10.044
"203.042453896967",10.042
"582.778993378273",10.041
"180.07295493649",10.039
"269.064348728801",10.037
"196.994864309433",10.035
"345.114620359665",10.035
"122.020900452778",10.032
"456.743587748273",10.032
"570.036402141689",10.032
"298.174448782312",10.029
"77.038386075133",10.028
"246.04673204342",10.026
"305.242462180345",10.025
"129.030716347596",10.023
"459.243684494767",10.021
"322.241941954496",10.021
"320.169691746145",10.019
"239.010278144183",10.018
"317.18797573529",10.018
"540.354327709944",10.018
"425.876374116755",10.017
"231.938475409189",10.017
"262.025250308991",10.014
"215.096581896802",10.013
"240.987218566572",10.01
"277.056136378305",10.008
"471.186733975064",10.007
"303.022735226012",10.005
"444.845111212612",10.002
"337.041242007428",10.001
"96.928367826087",10.001
"146.994813088313",10
"157.033378762661",9.9993
"267.229182591266",9.9991
"346.723834173276",9.9991
"173.043522798007",9.9988
"496.686168402987",9.9967
"219.033438846448",9.9966
"292.159837981186",9.9964
"280.087299146445",9.9957
"367.990590092724",9.9956
"125.097615538412",9.9947
"553.204173575482",9.9946
"190.030836276183",9.9916
"180.032216831272",9.987
"543.817024593209",9.9842
"296.003418871534",9.9839
"492.226639664908",9.9828
"334.019416704546",9.9825
"408.20638588625",9.9817
"318.999767020657",9.9803
"261.182196519785",9.9796
"92.04393528389",9.9784
"141.087068272805",9.9773
"334.980242711912",9.9766
"556.936974767608",9.9763
"346.883756489458",9.9759
"547.21382408709",9.9753
"239.10412303755",9.9733
"134.074178104682",9.9725
"205.046327359868",9.9704
"270.232020247979",9.9703
"481.797701973019",9.9679
"564.667330904729",9.9668
"152.053164936349",9.9655
"166.14371913889",9.9645
"150.888383709677",9.9628
"443.297582133429",9.9621
"442.04579187917",9.9617
"219.99209895172",9.9606
"226.995978325099",9.9598
"153.032735318235",9.9598
"483.905810636816",9.9584
"140.10338300885",9.9582
"188.137866392076",9.9572
"377.191014050836",9.9557
"133.032817700338",9.954
"193.049633659728",9.9525
"415.898276501037",9.9522
"268.778389313086",9.9496
"112.973275249143",9.9482
"355.803688901453",9.9463
"331.083543257589",9.9462
"385.001826615433",9.9459
"336.851685798177",9.9448
"333.859371152249",9.9447
"415.827864681355",9.9426
"317.17178491845",9.9409
"329.004538503655",9.9393
"197.020615003645",9.9392
"156.975364557265",9.9371
"70.9860496215396",9.9362
"572.244011359696",9.9355
"134.866259373829",9.9355
"270.107850783742",9.9351
"129.066967852723",9.935
"201.097440920034",9.935
"80.1308695379522",9.9342
"202.926151888975",9.9329
"114.894427606098",9.9328
"250.993425182739",9.9312
"272.93333283289",9.931
"132.005796798941",9.9282
"378.855801453227",9.9276
"519.222737767578",9.9269
"553.201606640826",9.9265
"484.984713977005",9.9262
"252.164958570417",9.9255
"413.214094431915",9.9248
"342.91335331012",9.9241
"206.989344603836",9.9215
"443.167189240476",9.9209
"432.947840661923",9.9199
"312.998894967879",9.9183
"98.0247927355863",9.918
"433.212571259953",9.9177
"295.115441459202",9.9171
"439.182626330808",9.917
"306.971264138233",9.9161
"253.168494013753",9.916
"243.009333854834",9.916
"76.5236915509161",9.9158
"487.173270992384",9.9152
"302.144260090298",9.9147
"297.979583519599",9.9146
"109.024915666667",9.9134
"299.201817908302",9.9127
"402.130724308388",9.912
"335.938350516795",9.91
"248.160844711329",9.9094
"107.049616483939",9.9085
"520.693605391567",9.9076
"510.368208099166",9.9071
"482.720214418411",9.9068
"118.99498084405",9.9065
"464.773672266041",9.9051
"251.146885773158",9.9041
"86.891720295504",9.9037
"384.844700972028",9.9033
"570.856486956871",9.903
"468.973257742927",9.9015
"203.034784286957",9.9015
"200.044474156699",9.9012
"409.238580904165",9.901
"449.249863458137",9.8992
"239.068913212682",9.8988
"403.687923479371",9.8984
"456.056097983739",9.8984
"390.790709623289",9.8979
"267.898437182431",9.8967
"171.239586586141",9.896
"524.706942784284",9.8958
"321.238334321703",9.8954
"417.87261486254",9.8915
"472.67109832147",9.89
"377.135495233718",9.8881
"252.063185097474",9.8873
"279.057196902704",9.8871
"471.057157704118",9.8849
"415.19000340216",9.8805
"264.047976334803",9.8796
"428.98254221389",9.8784
"90.9860565524138",9.8778
"384.941378088612",9.8769
"334.233947332729",9.8754
"155.017218362902",9.8752
"446.190858693929",9.875
"419.0212054698",9.8742
"267.041927223303",9.872
"519.352869981359",9.8709
"397.230405239048",9.8708
"214.048024964279",9.8706
"455.962530243191",9.8697
"272.168853969227",9.8695
"119.030132167433",9.8694
"209.020562612798",9.8673
"114.069874883721",9.8654
"512.844017531196",9.8641
"274.926138290337",9.8638
"134.970201723738",9.8627
"140.123561639548",9.8621
"167.007834221487",9.8617
"447.897329158704",9.8593
"295.1143810939",9.8592
"488.656521327391",9.8584
"390.01169121329",9.8574
"503.293482614315",9.8549
"576.309933876935",9.8545
"352.988406549132",9.8543
"421.182860855621",9.8538
"356.158293893614",9.8533
"546.824583603503",9.8515
"408.165310739895",9.8508
"364.748096255007",9.8507
"88.9336637885155",9.8502
"355.033832488862",9.8482
"508.844598590455",9.8445
"334.964735190515",9.8426
"214.989554426028",9.8409
"393.307065204461",9.8409
"304.895863967378",9.8404
"291.191653151552",9.8395
"178.053107262857",9.8376
"516.896890986087",9.8367
"126.004908987983",9.8347
"185.972178382855",9.8343
"417.169118492068",9.8342
"390.997501771628",9.8339
"434.981069577314",9.8332
"383.190577400536",9.833
"313.074376525062",9.8321
"460.187885587855",9.8312
"158.055688823529",9.8311
"205.0100246875",9.8274
"149.093726419732",9.8274
"158.987103533925",9.827
"309.85291782776",9.8265
"185.056471606469",9.8262
"261.052248238519",9.8244
"354.803931559192",9.8243
"151.061475951806",9.8242
"476.801383349702",9.8239
"366.78102",9.8224
"200.876779425807",9.8209
"508.821116035539",9.8204
"198.87726395293",9.8203
"515.818046933577",9.8196
"118.899890652561",9.8196
"271.044876123221",9.819
"243.10416877977",9.8189
"581.256352143747",9.8183
"285.134829032679",9.8152
"392.692094269494",9.815
"498.39237720345",9.8141
"208.953777341315",9.8141
"95.0308077911288",9.8133
"512.87096158441",9.8128
"481.2058265238",9.8126
"309.102972373884",9.8116
"158.930006085994",9.8101
"462.926637899387",9.8082
"148.96046199044",9.8077
"291.007797334474",9.8074
"421.730241021209",9.807
"165.127414555517",9.8065
"326.983235183487",9.8053
"436.214302775035",9.8041
"70.996850789111",9.8032
"580.220725008148",9.8031
"168.071130184159",9.8004
"206.966380621033",9.8004
"234.989850371743",9.7986
"331.21260462542",9.7981
"252.127971973351",9.7977
"141.056276088295",9.7972
"277.100782514707",9.797
"171.076250590362",9.7966
"161.738136768629",9.795
"140.089375755552",9.7935
"497.693738538291",9.7929
"342.779151915035",9.792
"103.97346067183",9.7914
"325.857988776485",9.7912
"326.849931820553",9.791
"531.407367708605",9.7904
"521.198714120391",9.7899
"262.051414432116",9.7883
"139.016977363961",9.7882
"277.05982161894",9.7863
"526.215805245831",9.7863
"369.383789815818",9.7838
"179.090340322781",9.7838
"378.777011704216",9.783
"106.027967925369",9.7818
"414.009325787453",9.7815
"157.097036797351",9.7814
"193.035055498737",9.7806
"529.937715457092",9.7793
"296.982779967598",9.7792
"293.978250215012",9.7768
"137.108951125066",9.7748
"328.196492905121",9.7741
"444.223742751309",9.7723
"385.235051396177",9.7716
"224.867838936508",9.7716
"444.25666089951",9.7675
"559.317417894178",9.7675
"194.084740008806",9.7655
"169.976625055891",9.7639
"352.231676901201",9.7631
"356.009507827572",9.7623
"549.047979177978",9.762
"322.951359832658",9.7605
"219.163215118073",9.7584
"225.028446586877",9.7582
"332.207769457447",9.7565
"532.899397747058",9.7564
"180.022173726262",9.7556
"105.038403238641",9.7551
"493.183027760899",9.755
"397.925532964618",9.7532
"196.096779015495",9.753
"276.789821076801",9.7529
"107.953842686247",9.7527
"89.0515672847779",9.7517
"86.8526136455788",9.7516
"148.042560724654",9.7512
"136.006211121506",9.7496
"203.011787980682",9.7472
"168.087885720952",9.7446
"159.010690647287",9.7416
"486.790387545019",9.7415
"564.960953032169",9.7414
"297.203328257163",9.7412
"149.032491455262",9.7407
"402.754461559501",9.7404
"202.994550984897",9.7375
"484.831875858468",9.7375
"118.038152516151",9.7365
"156.077941939517",9.7336
"285.018105963011",9.7336
"544.06198644595",9.7321
"129.058226363636",9.7303
"267.131918007288",9.7299
"538.703972029502",9.7291
"281.207074222157",9.7273
"143.050105892168",9.7271
"134.999202204318",9.7263
"318.927119692058",9.726
"181.049310250116",9.7226
"121.065477399771",9.7223
"497.201053922593",9.7188
"421.173648833052",9.7184
"203.006190291754",9.7175
"477.221586519086",9.715
"348.266665970264",9.7147
"332.885213421124",9.714
"139.058735858484",9.7135
"190.143094433201",9.7132
"316.083208991065",9.7117
"106.045584407158",9.709
"221.024507587745",9.7078
"116.079583125103",9.7024
"532.062603605004",9.7023
"489.627292541608",9.7011
"276.922725742167",9.7006
"396.332035511691",9.7002
"89.1025332967724",9.6991
"135.084363706993",9.694
"220.087911985399",9.694
"151.079212348361",9.6916
"277.055697337811",9.6899
"410.873102615924",9.6881
"312.95287192074",9.687
"121.085059592506",9.6833
"325.14089810717",9.682
"289.153435809084",9.6815
"548.92500424738",9.6814
"269.230860002618",9.6802
"331.172467276966",9.6802
"251.289043827425",9.679
"106.040950645611",9.6781
"442.72190669452",9.677
"590.731202572785",9.6769
"111.926857610244",9.6763
"288.916143681233",9.675
"273.161692061953",9.6745
"138.079682086239",9.6741
"414.233064846059",9.6729
"100.480112321435",9.6722
"144.030298268639",9.6719
"307.205815832432",9.67
"150.04869147382",9.6694
"142.036658246509",9.6682
"439.057497997659",9.667
"133.101037958145",9.6661
"271.153918347686",9.6654
"174.01238152576",9.6636
"532.700159586071",9.6616
"340.097906106016",9.6612
"145.06369050596",9.6597
"290.899949878702",9.6577
"462.050675210198",9.6572
"249.030902961281",9.6565
"305.949705873722",9.6563
"457.217612905304",9.655
"365.192875215124",9.6546
"390.33572167939",9.6535
"431.146781736286",9.6534
"466.748302817244",9.653
"373.211350158891",9.6506
"182.057756954918",9.6492
"486.282044520874",9.6485
"118.984059764861",9.6472
"140.04453220888",9.6472
"393.01613",9.6468
"298.97130643189",9.6468
"242.075187155369",9.6436
"383.195598404132",9.641
"94.914367808481",9.6402
"207.026077006296",9.6402
"275.035606177713",9.64
"372.107285515147",9.6392
"574.838737829026",9.6385
"148.937172668486",9.6383
"294.219261715195",9.6381
"574.016049198985",9.6376
"283.122213863142",9.6372
"218.995299472565",9.6372
"236.897548451931",9.6372
"70.9774626552761",9.6363
"465.877448428339",9.6355
"530.345593888213",9.6278
"278.216561737702",9.6272
"204.046016923286",9.6268
"324.914611113474",9.6264
"197.078376726041",9.6262
"103.984118264851",9.6261
"119.054349376917",9.624
"225.030535215625",9.6239
"300.794959764299",9.6228
"284.865532520881",9.6217
"218.987330854082",9.6217
"368.957776190503",9.6216
"287.124717102805",9.6199
"121.069057598562",9.6199
"162.043159489848",9.6195
"74.0600145400739",9.6194
"333.889204797711",9.6183
"558.093614427454",9.6171
"531.851189073191",9.6164
"433.194374585446",9.6158
"303.062817990903",9.6157
"104.147235980499",9.6153
"407.202964719889",9.6137
"274.073495908675",9.6131
"481.919871177615",9.6126
"149.038371862324",9.6123
"237.1502857723",9.6115
"461.983234647522",9.6098
"213.179298491596",9.609
"253.068669878674",9.608
"322.112778377544",9.6079
"314.982558790121",9.6038
"356.128590825233",9.602
"120.101931020731",9.6015
"225.124029848808",9.6013
"181.988971697687",9.6001
"129.056618333333",9.5997
"273.128147278489",9.5993
"521.956606033908",9.5989
"118.073762344368",9.5977
"145.006516217652",9.5964
"427.007211684594",9.5957
"485.772871874248",9.5946
"152.070602238728",9.5936
"493.22556876026",9.5925
"403.272709960555",9.5924
"589.939423191853",9.5921
"544.294842191934",9.5914
"566.972043398976",9.5914
"353.208636288395",9.5913
"369.047546735488",9.5908
"172.068954420063",9.59
"261.951557441614",9.5881
"431.966048337772",9.5881
"205.097052676079",9.588
"367.072153928594",9.5876
"454.933994152032",9.5862
"191.984133741719",9.5833
"216.964657075515",9.5822
"450.378472789752",9.5819
"291.09653",9.5814
"270.09125744356",9.578
"152.974818407115",9.5773
"112.922822169088",9.5769
"578.985672014676",9.5764
"178.990877269748",9.5759
"592.585200439722",9.575
"508.901364430244",9.5749
"349.980802175892",9.5746
"107.050077773442",9.5746
"378.304446962798",9.5745
"234.109795933723",9.5727
"477.327328716371",9.5716
"297.219844677157",9.5686
"140.131785771287",9.5673
"448.927953859287",9.5668
"560.684966283284",9.5654
"515.31720485497",9.5644
"409.183231413477",9.5629
"195.041458319821",9.5624
"340.831141146885",9.5622
"114.892700977031",9.5617
"160.99178985474",9.5616
"379.000246895309",9.5611
"198.118081871271",9.5609
"206.08254948627",9.5604
"102.127614858789",9.5595
"173.039817228011",9.5579
"203.136505191335",9.5578
"200.056509597247",9.5574
"290.978903324407",9.5565
"300.796505441522",9.5553
"320.211620525748",9.555
"204.086191635942",9.5535
"217.09449028743",9.5524
"138.056092524979",9.5523
"445.145262561569",9.5521
"354.110005319506",9.552
"443.150225421684",9.5519
"192.122957541395",9.5514
"104.952679310345",9.5512
"241.119936821812",9.5495
"393.188060541378",9.5493
"281.03688264573",9.5485
"195.073945586287",9.5478
"124.074273276783",9.5472
"570.757300188456",9.5452
"570.022831956943",9.5439
"232.936197397685",9.543
"134.998514716981",9.5427
"574.685672525761",9.5397
"174.095398271641",9.5394
"383.169467755938",9.5393
"333.044181502523",9.5388
"108.530562921261",9.5375
"372.939547573859",9.5364
"459.956697972897",9.5364
"472.19077221983",9.535
"320.136772055913",9.5337
"134.017346687198",9.532
"317.985702026646",9.5319
"74.9308531568712",9.5319
"223.110359131934",9.5291
"261.145955173399",9.529
"333.22140721129",9.5289
"176.038752765703",9.5274
"188.935564819954",9.5252
"354.007805637906",9.5234
"532.065096250152",9.5223
"245.014374495383",9.5214
"160.978960585023",9.5212
"406.009937160342",9.5203
"211.134234687033",9.5201
"428.011573654268",9.5166
"555.071210303364",9.515
"469.312958509358",9.5149
"254.97076669457",9.5146
"525.99953",9.5126
"292.22481979722",9.5125
"465.888042198268",9.5122
"173.021417759959",9.5118
"112.016378495624",9.5106
"238.000064045128",9.5104
"173.096883291653",9.5093
"315.165174743718",9.5082
"217.037674233276",9.5049
"281.079229801106",9.5038
"329.030860911882",9.5038
"243.059876453744",9.5034
"336.880577521763",9.5029
"339.163832297925",9.4988
"167.078846517765",9.4967
"236.170007552967",9.4964
"264.877893309209",9.4963
"483.215040456281",9.4953
"148.028846660043",9.4953
"134.986517715616",9.4951
"298.846400991716",9.4906
"253.975002597494",9.4906
"474.260162210152",9.4893
"236.90831693999",9.4878
"413.975343073491",9.4867
"385.178521119926",9.4854
"109.045310717616",9.4853
"181.050728643765",9.4843
"140.046180855721",9.4838
"338.83075364454",9.4827
"267.108642977181",9.481
"268.93759137772",9.4805
"513.008776799213",9.4792
"234.158339189034",9.4787
"501.038478897025",9.4785
"512.996903978866",9.4784
"239.207159714212",9.4779
"486.278923847113",9.4769
"225.987258774498",9.4759
"591.384080438632",9.4752
"72.0609919847018",9.4744
"476.88416010958",9.4735
"404.979478578551",9.4732
"103.006336382107",9.4728
"166.155756075197",9.4717
"207.014374860026",9.471
"127.181056666667",9.4703
"89.02674746547",9.4689
"509.093446272403",9.4683
"563.255988271678",9.4679
"442.97333795",9.4679
"81.0540943691337",9.4674
"137.127286647586",9.4663
"533.961182307168",9.4658
"386.148209667645",9.4658
"269.172674970008",9.4658
"120.038750405644",9.4639
"552.955775200807",9.4619
"368.757671157772",9.4619
"277.926079248433",9.4607
"269.177265594356",9.4601
"212.87676049546",9.459
"240.165369102741",9.458
"434.213172887088",9.4576
"137.032209737002",9.4563
"271.09439736355",9.4561
"455.177908983653",9.4554
"180.929826974379",9.4544
"422.325619028806",9.454
"411.724734231315",9.4532
"496.426847065798",9.4517
"155.917845795903",9.4517
"521.973967705158",9.4498
"430.688911109535",9.449
"168.03835334642",9.4488
"429.672312156197",9.4483
"225.987925875653",9.4477
"390.983715376528",9.4475
"499.059147068118",9.4461
"92.9466912876538",9.4459
"270.895936566365",9.4443
"280.865004246518",9.4442
"284.845867758679",9.4433
"440.771327767003",9.4425
"339.091048995547",9.4423
"202.990230659377",9.4418
"107.046668978508",9.4414
"520.797196437681",9.4388
"187.066768510444",9.4382
"158.016962035455",9.4378
"450.862949241433",9.4377
"151.071218666667",9.4374
"344.001741073834",9.4372
"272.019298811592",9.4368
"365.119618556801",9.4349
"372.937500399817",9.4343
"421.204230961289",9.4338
"305.088297317255",9.4317
"331.04327254444",9.4313
"288.865572287699",9.4309
"283.093765508537",9.4303
"103.036863571292",9.4282
"444.84315698253",9.4258
"395.04085979986",9.425
"270.142643426801",9.425
"587.932370549809",9.4248
"479.295619675868",9.422
"260.873735341356",9.4212
"247.096206999122",9.4208
"499.882197816046",9.4206
"161.095192314224",9.4198
"86.0229903302418",9.4194
"213.030156819412",9.4192
"417.025348755221",9.4185
"391.134691735166",9.418
"290.963154602024",9.4165
"355.831289650974",9.4153
"160.043522508738",9.4149
"140.00183819308",9.4138
"498.2281060821",9.4133
"512.75376012893",9.4121
"298.187405170045",9.411
"442.1810814165",9.4106
"415.991002873247",9.4094
"291.9636289225",9.4088
"118.07613908734",9.4077
"338.867413039752",9.4075
"422.703918273844",9.4074
"506.908723526949",9.407
"422.760603006036",9.4054
"92.9136406078783",9.4052
"173.045795198642",9.4047
"399.276768555674",9.4035
"117.044492198211",9.4029
"187.019742891066",9.4017
"540.252798885903",9.4014
"178.043902296037",9.4004
"387.907625269838",9.4001
"277.144652482734",9.3999
"310.141022730887",9.3994
"563.225948695389",9.3954
"157.013847750044",9.394
"305.135755446399",9.394
"469.082370342615",9.3924
"261.180565448413",9.3916
"118.071246709604",9.3912
"215.042039593729",9.39
"350.22827061125",9.3898
"556.368973911645",9.389
"275.06601525597",9.3884
"297.119426394438",9.3851
"553.225264696003",9.3848
"401.208828495054",9.3835
"484.788721220637",9.3821
"220.083455400551",9.3819
"233.103915969669",9.3817
"446.955717145997",9.3813
"433.247133459879",9.3811
"511.5",9.3806
"251.069684129089",9.3803
"312.966159085233",9.3776
"443.169014705803",9.3768
"291.244510173552",9.3766
"268.920324563234",9.3763
"538.194706561397",9.3763
"256.83484763755",9.3742
"234.081820094199",9.3741
"549.396911246341",9.3732
"214.996491634961",9.3732
"267.868933237972",9.3711
"140.118538512169",9.3702
"286.113165668826",9.3702
"485.072164861643",9.3667
"268.131032391197",9.3663
"413.245619777266",9.3663
"404.884023598822",9.3649
"474.878814201794",9.3645
"303.985230709643",9.3635
"161.05675863413",9.3632
"344.955234180092",9.3619
"468.844694596815",9.361
"584.253906235676",9.3599
"215.098768268264",9.3569
"561.264749040532",9.356
"387.137310785401",9.3542
"133.095070572266",9.3535
"190.992110042621",9.3496
"167.057426451958",9.3494
"536.997676147903",9.3488
"251.161603288821",9.3472
"140.547213397242",9.3461
"340.827128985959",9.3454
"189.107307344152",9.3446
"269.94813707744",9.3435
"216.130513885596",9.3431
"498.933829890707",9.3402
"399.027838255825",9.3393
"437.20712949722",9.3388
"498.194019905421",9.3382
"271.215411245525",9.3377
"517.784940706567",9.3362
"301.164182920256",9.334
"251.894344380226",9.3338
"119.925907567721",9.3332
"343.132482525405",9.3325
"539.334318116613",9.3311
"551.049697669009",9.331
"94.9169886014094",9.3304
"94.913708364032",9.3303
"408.307531069717",9.3295
"418.999529384553",9.3292
"305.12141586522",9.3282
"353.004426713507",9.3273
"263.059726536067",9.3268
"306.034650998111",9.3257
"427.244589713864",9.3256
"219.064758151898",9.3255
"401.285604510428",9.3252
"223.082706617084",9.325
"387.905696584663",9.3248
"597.251330151507",9.3243
"115.061466443301",9.324
"560.73983348502",9.3237
"510.861950585246",9.3236
"164.033944365377",9.3236
"581.825084820683",9.3225
"211.082258578153",9.3221
"527.24650457434",9.3212
"410.925936811844",9.3209
"204.155913085902",9.3202
"114.054903642666",9.3191
"428.372512650216",9.3171
"174.004036786048",9.3164
"131.027333208512",9.3152
"202.041521164053",9.3149
"202.14377072026",9.3146
"128.892142758479",9.3118
"217.012146291729",9.3116
"120.038567664193",9.3099
"182.881500660305",9.3096
"516.909760282947",9.3096
"281.035482768847",9.3094
"266.021750459164",9.3086
"332.831713009875",9.3083
"530.800527684316",9.3074
"572.913046846911",9.3051
"546.792402518713",9.305
"213.12477206196",9.3047
"351.120239665625",9.3047
"284.169487261581",9.3035
"158.924485675987",9.3033
"360.129770424672",9.3021
"247.050048774305",9.3021
"463.35676",9.3018
"311.098059823763",9.301
"138.068770595554",9.3005
"247.133558122906",9.299
"180.005144297881",9.2986
"124.991649089496",9.2978
"155.108415401287",9.2977
"76.0970727925353",9.2958
"395.198566973658",9.2952
"484.113827501239",9.295
"332.191006949127",9.2939
"334.2346075515",9.2938
"156.948459215899",9.2935
"289.212828855879",9.2933
"192.989059784174",9.2924
"373.041778977396",9.292
"333.219942811499",9.2907
"524.976970064756",9.2902
"120.086515074155",9.2892
"211.058868295035",9.2884
"427.160090389303",9.2867
"122.536871794006",9.2864
"271.044832820596",9.2854
"177.06722597705",9.2854
"203.008399036486",9.2852
"268.939235714734",9.2845
"408.988341654318",9.282
"516.746006259062",9.2815
"116.111930847098",9.2813
"213.037723645824",9.2811
"539.06764545735",9.281
"200.100519950473",9.2803
"300.180739650296",9.2801
"459.954780817705",9.2801
"183.084471464792",9.2801
"130.058283464725",9.279
"195.961773642222",9.2778
"291.909668156122",9.2777
"106.041259223018",9.2774
"229.079311437006",9.2772
"462.747692856257",9.2744
"214.862502536836",9.274
"547.282978887319",9.2696
"172.094482846766",9.2696
"507.18398305002",9.2681
"116.059187753271",9.2679
"236.891806587593",9.267
"473.807669863788",9.2665
"230.211370534664",9.2665
"89.0997617241379",9.2664
"118.059090296744",9.2658
"527.370992919957",9.2649
"313.104312747448",9.2643
"421.019378631636",9.2638
"219.01075176335",9.2629
"207.087094302274",9.2601
"191.044643485312",9.2596
"556.317945198509",9.2595
"484.751090156438",9.2593
"89.0412568643964",9.259
"499.779060359475",9.2588
"138.853746101247",9.2569
"390.964196562063",9.2564
"188.0183562953",9.2562
"251.166288177081",9.2555
"178.01514593969",9.2538
"194.012987309793",9.252
"385.10113173652",9.2514
"541.822666019345",9.2511
"321.12519620862",9.2504
"301.08889289437",9.2502
"304.224442136836",9.2497
"454.691894452718",9.2455
"195.051053811476",9.2448
"270.843256133348",9.244
"244.163487283201",9.2412
"532.85444474091",9.2398
"216.91920052109",9.2396
"206.059436980994",9.239
"224.872189526147",9.2388
"271.005309438074",9.2377
"355.172592886083",9.2374
"175.086674981332",9.237
"470.331771881412",9.2347
"331.98685941792",9.2343
"375.979473502868",9.234
"121.098920091891",9.2324
"161.06261161855",9.2313
"129.053519444444",9.2312
"480.66108533733",9.2308
"450.757655087981",9.2301
"183.991839690749",9.2287
"189.088659458423",9.2282
"103.086438272572",9.2279
"112.012117709529",9.2277
"529.911732863532",9.226
"523.897494764447",9.2241
"448.84781743131",9.2221
"372.318888370201",9.2207
"204.024597450693",9.2199
"135.053512592813",9.2197
"336.13157482287",9.2187
"551.088478697583",9.2186
"188.054388987717",9.2184
"172.059481051649",9.2178
"87.0420936032144",9.217
"164.861946611846",9.2168
"565.234016703311",9.2154
"200.025138096706",9.2152
"294.174415110639",9.215
"156.082913878291",9.2136
"525.269208585033",9.2121
"491.986859841243",9.2116
"260.785946696689",9.2114
"554.408977493654",9.2108
"215.081328691548",9.2092
"81.0542072267761",9.2085
"261.218742932102",9.2081
"228.089216791083",9.2079
"70.011358403977",9.2071
"179.14298742035",9.2046
"567.05194553066",9.2031
"576.938707532934",9.2029
"486.87899083865",9.2023
"229.047659726155",9.202
"212.063919576598",9.2019
"344.972430150566",9.201
"138.904873242204",9.2009
"305.098400247471",9.2001
"350.925513632405",9.1998
"163.107558428528",9.1998
"115.037522641854",9.1996
"544.27993542116",9.1987
"393.235468472236",9.1986
"227.029061967843",9.1986
"241.083967828855",9.1976
"366.92795038243",9.1975
"116.972486649949",9.1968
"136.063559747521",9.196
"574.835633413674",9.1955
"106.041437389341",9.1943
"406.908111281899",9.1934
"337.254055983586",9.1906
"223.036705164886",9.1905
