"","Leverage","SPE"
"310.937057997712",0.000591248515654299,0.318091692392229
"179.045627089034",0.000469495972317455,0.252588825936461
"229.102786793788",0.000460236787482105,0.247607384636453
"325.234501214934",0.00042782951323047,0.23017227158401
"255.15659688489",0.000427032013409199,0.229743216692346
"346.727093772229",0.000404665008036446,0.217709768143402
"70.9920864363204",0.000399941785010631,0.215168674227649
"240.164896466328",0.000392156077850165,0.210979963894225
"401.125729104133",0.000374659397705453,0.201566750243586
"315.177703649449",0.000361996883627606,0.194754317863091
"224.133859006566",0.000347103434739075,0.186741642588521
"214.97351027611",0.000346789107580977,0.186572534582264
"419.153267580742",0.000343182807272427,0.184632345071341
"170.051638275454",0.000341291170101653,0.183614644302355
"70.9929637702482",0.000341222298531559,0.183577591398696
"227.10411143619",0.000338094898227752,0.181895050083011
"129.005040866268",0.000332818990050697,0.179056611564331
"132.042508081422",0.000328577118822491,0.17677448490834
"70.9915393877755",0.000326218841368677,0.175505731674203
"70.9875038063244",0.000320986847146692,0.172690918862681
"248.133927455441",0.000320787881002077,0.172583875079917
"227.065731050663",0.000319529858392423,0.171907058935136
"194.12331454491",0.000315818646380154,0.169910426929215
"335.291129087603",0.000312601234151306,0.168179459199232
"249.12330666329",0.00031257884653017,0.168167414659403
"188.030716132825",0.000311779048191844,0.167737123165598
"72.0089945633017",0.000311155153128544,0.167401467631071
"318.820308843183",0.000310742728698133,0.167179583293809
"556.23232201725",0.00030925469145904,0.166379019281903
"365.15039",0.000307740196004194,0.165564220750326
"215.069539342759",0.000301334490575876,0.162117951327721
"464.97074",0.000301131278684959,0.162008623333511
"131.055635525691",0.000299573762210466,0.161170679494021
"376.984218664311",0.000297848927923788,0.16024271867413
"271.028628738357",0.000294905932859166,0.158659387374311
"139.53093935923",0.000293245652018261,0.15776615630726
"79.035501122924",0.000291237306825903,0.156685666624444
"180.106166116386",0.000289952380056282,0.155994376042012
"250.186577999166",0.000289777437941682,0.155900257187029
"213.086876392424",0.000288710016995104,0.155325984734072
"288.030189858397",0.000288377258976092,0.155146960924925
"154.085768403066",0.0002882644616073,0.155086275942238
"178.114417901844",0.000286758369888211,0.15427599862037
"168.98731074777",0.00028601350674075,0.153875262258411
"337.272116533069",0.000283547931038939,0.152548782568492
"235.204935819548",0.000283309130352922,0.152420307803062
"70.9925129121915",0.000283130321016019,0.152324108382539
"137.054425568327",0.000282193118246697,0.151819893306957
"129.055204719127",0.000281774681895007,0.151594774556138
"257.948985954348",0.000281189841751747,0.151280130567997
"225.050388411215",0.000280022174270778,0.150651925481069
"160.097187025701",0.000279977868573434,0.150628089016574
"291.230469672116",0.000278494503596451,0.149830038681612
"247.989669573787",0.000277236673953367,0.149153326352842
"79.0356045410682",0.000276449257749415,0.148729696447142
"339.047497116586",0.00027507248398294,0.147988992181805
"239.051484278342",0.00027426330765047,0.147553655327295
"70.9886819621674",0.00027269154617622,0.146708047678152
"368.13148521955",0.000271994044484738,0.146332791778788
"332.797753047382",0.000270834366375483,0.14570888497372
"241.156510254065",0.000270288619553567,0.145415273191863
"151.038992883147",0.000269800944181554,0.145152903849169
"237.074957710526",0.000268918988911964,0.144678411927599
"238.967900890222",0.000268737409446548,0.144580722177978
"179.031483102987",0.000267544854993763,0.143939127900593
"257.950229043217",0.000267072187678873,0.143684832892401
"257.003372886672",0.00026640732938711,0.143327139141587
"247.112428094326",0.000266392974190667,0.143319416046119
"178.085294156423",0.00026555824882044,0.142870333809685
"354.779606759003",0.000265343390242156,0.14275473989785
"306.99946286944",0.000265097643320793,0.14262252805791
"239.050293111481",0.000263840129114627,0.141945985434198
"214.926999444444",0.000263724388068456,0.141883716753125
"364.96388978586",0.000262725417048002,0.141346270359378
"163.035369630529",0.00026246187433395,0.141204484383243
"233.112971193468",0.000261980968022557,0.140945756795058
"349.190663498647",0.000261584427392539,0.140732417942165
"335.292529063746",0.000261341927609104,0.14060195306238
"94.8901373158248",0.000260428141789523,0.140110336305401
"391.17189435266",0.000259440316403953,0.139578886263051
"157.104183413065",0.000259314626985528,0.139511265357858
"188.033274611731",0.000258808129837971,0.139238769900208
"466.324910762978",0.000258753355141782,0.139209301114495
"215.150816499697",0.000257698987896407,0.138642051552586
"199.038131749095",0.000257627755828876,0.138603728701341
"316.878737511658",0.000257419062205947,0.138491451535393
"295.166573565083",0.000257228177813398,0.138388755735117
"319.004300918747",0.000255002209507795,0.137191184820698
"526.923404695323",0.000253655469012722,0.136466638454917
"70.9978605289173",0.000253622815193328,0.136449070700582
"94.8907279535165",0.000253242276014602,0.136244340628238
"162.536724734934",0.000253133596015036,0.136185870790132
