"","Leverage","SPE"
"394.280807765",9.84921609459818e-05,0.0529887810847266
"87.0163330639449",9.84649933595518e-05,0.0529741649236422
"340.960769178564",9.84470414573899e-05,0.0529645068005534
"492.731322033017",9.84180246402862e-05,0.0529488957533945
"377.191014050836",9.84156885016808e-05,0.0529476389108606
"166.014252115376",9.84107972704602e-05,0.0529450074285389
"376.005977265694",9.83955472904152e-05,0.0529368029395074
"82.997587054388",9.83842909900697e-05,0.0529307470500934
"276.229373689038",9.83803332319186e-05,0.0529286177762685
"415.96643264704",9.83735273339017e-05,0.0529249562032393
"119.017704942133",9.83548512127239e-05,0.0529149084503309
"534.968155661257",9.83467844459765e-05,0.0529105685299441
"152.0250621875",9.83456962657261e-05,0.0529099830889858
"295.920804487151",9.83376629581785e-05,0.0529056611696481
"553.955891801746",9.82495164009028e-05,0.05285823832318
"104.071377844074",9.82232899420813e-05,0.0528441284887346
"436.968148151678",9.81901137621676e-05,0.0528262797044478
"434.956344003376",9.81757448165531e-05,0.0528185492119264
"351.323210577652",9.81738169977262e-05,0.052817512045427
"134.966225191215",9.81182906106222e-05,0.052787638850013
"362.12906358626",9.81114829934636e-05,0.0527839763520857
"155.05756998156",9.80878944448398e-05,0.0527712857132865
"476.876026919969",9.80405526545243e-05,0.0527458158308198
"181.060820546652",9.80297768236062e-05,0.0527400184339503
"291.265307656563",9.79964244884002e-05,0.0527220748781189
"338.922836083028",9.79183359360644e-05,0.0526800632381549
"349.146585134756",9.78992081247643e-05,0.0526697724759674
"384.757511273151",9.78846641968208e-05,0.0526619478429561
"191.027894016565",9.78735167824101e-05,0.0526559505341733
"122.071146033436",9.78553124025075e-05,0.0526461565780638
"216.995807642248",9.7830817268893e-05,0.0526329781965532
"190.051286872408",9.78045417714057e-05,0.0526188419793063
"251.956788543803",9.77665795707854e-05,0.0525984183159525
"211.991304043505",9.77624630257187e-05,0.0525962036147693
"280.865004246518",9.77433117106008e-05,0.0525859002075284
"102.945896167353",9.7709894461503e-05,0.0525679217280242
"259.082381782707",9.76913472627601e-05,0.0525579433353839
"543.736112743247",9.768094742952e-05,0.0525523482252595
"363.213008746635",9.76431192631727e-05,0.0525319966723422
"227.064195842145",9.7596305916631e-05,0.0525068110926178
"70.9893228619863",9.74796118658455e-05,0.0524440296950773
"333.18855096917",9.74613591453494e-05,0.0524342097317292
"96.0780394246371",9.74310656838078e-05,0.0524179118498827
"192.079364510772",9.74031197175647e-05,0.0524028769204706
"513.412468228834",9.73267471373006e-05,0.0523617884734547
"449.359865263675",9.73130873953852e-05,0.0523544395325129
"560.73983348502",9.72647727967399e-05,0.0523284462791797
"171.050765788604",9.72439722267742e-05,0.0523172555728559
"281.0744400529",9.72315167274445e-05,0.0523105545144066
"115.038802219719",9.72139752651174e-05,0.0523011172079425
"184.98569002226",9.71845891093691e-05,0.0522853074565989
"517.203073853512",9.71504599651868e-05,0.0522669459775501
"283.95203956315",9.71088019959273e-05,0.0522445339907245
"518.243397994624",9.71078537399744e-05,0.0522440238290363
