"","Leverage","SPE"
"189.037254180108",0.000490516539093922,1.91816844671136e-29
"80.0494247016101",0.000690398347918969,1.80024375621652e-29
"192.107488819047",0.000521260737075593,1.778548155393e-29
"208.081557704088",0.000589187043397423,1.75838366887527e-29
"191.104129266001",0.000607963076725198,1.61737670799696e-29
"208.035191369733",0.000625945109979878,1.53146097317784e-29
"151.038992883147",0.0004503706466438,1.52302540002143e-29
"80.0501664186546",0.000615994177035062,1.50777203486188e-29
"161.093586980174",0.000448252891495298,1.5026875798087e-29
"123.041536220559",0.000428123160759327,1.48466087552923e-29
"191.101698255814",0.000537604185102597,1.48281198278262e-29
"223.072944786977",0.000473002953078736,1.4509528885307e-29
"81.0527522540591",0.000573963330990564,1.45091858290357e-29
"80.0723187130947",0.000590407407961251,1.44352301191712e-29
"80.0262135691628",0.000593065563523379,1.38331844185558e-29
"209.036962279227",0.000456794690658193,1.35939839194629e-29
"157.083449392302",0.000410700501264583,1.35246504414649e-29
"80.0726949629453",0.000493906298603282,1.34599391953335e-29
"208.102340790925",0.000413208490994944,1.34446280522756e-29
"124.044915832158",0.000444666671388067,1.3219583138274e-29
"360.243743058617",0.000410042715158146,1.31225162690769e-29
"585.283608765613",0.000403034700203435,1.31086495734773e-29
"207.078069434063",0.000579974576252736,1.30936273199111e-29
"208.037464396297",0.000565597810622286,1.301851605208e-29
"80.0487323700873",0.000564857724111501,1.28902491177838e-29
"210.034495534583",0.000533187352511954,1.28440267991185e-29
"112.001567996169",0.000507417510484567,1.2298603438868e-29
"184.04018223888",0.000415143524008065,1.21842032001714e-29
"184.041021531516",0.000468763786502129,1.20732696353747e-29
"278.036782043243",0.000331751433654542,1.19946916936437e-29
"173.057414062994",0.000397766858245312,1.17635801003172e-29
"207.099060522073",0.000368579683372562,1.1736713377593e-29
"70.9782193796726",0.000302820341380137,1.1569446361923e-29
"90.0287524912449",0.000310442306104902,1.1480757287984e-29
"186.118085352803",0.000415375970088049,1.14631350289928e-29
"195.071448634947",0.000379412171561438,1.14030460147279e-29
"142.034891045715",0.000418292822637472,1.13706903916622e-29
"157.063743248876",0.00042362650747833,1.1346423674363e-29
"249.136943348687",0.000338849030691942,1.1290668002473e-29
"266.911507691599",0.000354884144515007,1.09269561324754e-29
"208.034372166767",0.000347231543858373,1.08761115819436e-29
"125.986182503113",0.000546074670820821,1.08714893500771e-29
"476.977476381293",0.000356273803156552,1.08345114951448e-29
"191.191743801283",0.000341676999642404,1.07328223940812e-29
"355.89508",0.000329081238975945,1.06126443655514e-29
"349.886999663733",0.000290380428673009,1.05294441919539e-29
"191.108409649123",0.000324287392309487,1.04887107736301e-29
"314.236283552796",0.000290537544594619,1.04369995546233e-29
"83.535737012535",0.000337561707402442,1.04231328590237e-29
"128.019164983687",0.000367797136945258,1.03757549823918e-29
"191.132521207925",0.000374244777365864,1.02937103667609e-29
"81.0463549374608",0.000420617764693116,1.02648214175951e-29
"137.00176175525",0.000332707135239341,1.01920212656973e-29
"281.244649267823",0.000359471339321403,1.01411767151654e-29
"310.939629354106",0.000378016874238778,1.01411767151654e-29
"470.069450520636",0.000393962072627023,1.01273100195658e-29
"169.083420530117",0.000261602926372102,1.00533543097014e-29
"215.046576736602",0.000308063204168634,1.00521987517347e-29
"531.943696963826",0.000319231773570085,1.00441098459683e-29
"73.5317479769706",0.000367854856619137,9.96553190423731e-30
"273.922990794344",0.000343282587923325,9.96090967237078e-30
"99.53106479228",0.000245176129242064,9.72055361531126e-30
"122.997190222856",0.000307049678214661,9.7113091515782e-30
"83.0354881918252",0.000269435524822805,9.6650868329129e-30
"143.996821530434",0.000503632247115776,9.52179764505049e-30
"89.124098114596",0.000283250162468191,9.48019755825173e-30
"491.983990671834",0.000325392821444071,9.42473077585338e-30
"460.299462271754",0.000319714707684974,9.41086408025379e-30
"173.093672713088",0.000346789948549561,9.38890847888777e-30
"312.076489041304",0.000317962708485432,9.38313068905461e-30
"517.841859558449",0.000252013152700389,9.3611750876886e-30
"207.081461519849",0.000274000544184545,9.35539729785544e-30
"507.268122200155",0.000303008109071662,9.3184194429232e-30
"94.0450475749245",0.000354884685880506,9.28490826189086e-30
