"","Hotelling-T2"
"553.959087419461",6.8104
"567.32474033067",6.8103
"118.099477916837",6.8094
"456.244455139508",6.8011
"533.201812405502",6.8002
"532.402903539624",6.7987
"593.25609855351",6.798
"410.811127643556",6.7958
"419.06170174188",6.7917
"506.076992039072",6.7915
"536.06077014376",6.7908
"585.446790488389",6.7863
"382.901287676615",6.7826
"305.099748036422",6.7805
"474.204918381705",6.7796
"544.256867896449",6.7768
"499.870427592941",6.776
"502.846485362723",6.7746
"418.842514252095",6.7743
"504.885128633004",6.7713
"577.790074213827",6.7662
"402.868779490247",6.7629
"325.239780528303",6.7606
"496.9095442046",6.7588
"203.146780870943",6.7588
"503.932860850249",6.7552
"571.274203179231",6.7548
"219.131838969581",6.7537
"586.72154693805",6.7514
"481.780166018718",6.7494
"594.536417396971",6.7483
"269.09738",6.7478
"549.967772963873",6.7478
"486.670237985068",6.7477
"335.047728850143",6.7389
"547.784054675141",6.7381
"388.954136563559",6.7378
"369.935923749314",6.7353
"530.322188683277",6.7347
"469.20324252931",6.7307
"565.978951508144",6.7272
"541.983082423799",6.7272
"494.854924766944",6.725
"575.269404329913",6.7215
"217.036464105922",6.7196
"561.49999",6.7193
"291.210098573358",6.7159
"518.861386904845",6.7113
"570.952819224607",6.7107
"527.774130664498",6.7106
"578.785927205729",6.7088
"190.163021980184",6.7078
"498.2281060821",6.7002
"565.758756953738",6.7
"528.363315249149",6.6976
"313.120283981678",6.6928
"550.816888374091",6.6923
"486.34207256432",6.6916
"509.266336753267",6.6909
"597.853357490422",6.6896
"501.697735504994",6.6864
"554.343116353415",6.6847
"490.643818631979",6.6808
"567.878952522936",6.6786
"537.933701575446",6.6775
"532.336205676183",6.6765
"137.070898611636",6.6757
"412.295107100078",6.673
"477.150996075384",6.6659
"483.038571758694",6.6597
"145.99920133633",6.6567
"394.04641776842",6.6561
"390.798034606249",6.6557
"482.082420922857",6.639
"593.95924629237",6.6382
"152.8837071561",6.635
"514.413773238712",6.6328
"383.823494141527",6.6305
"284.105595366144",6.6298
"193.119854310857",6.6297
"486.205053816775",6.6266
"578.044295754743",6.6247
"537.777514905298",6.6243
"462.320041837316",6.6225
"140.073008532348",6.6207
"88.9975588566104",6.6195
"325.16057801466",6.6177
"188.175640544782",6.6162
"291.141210097409",6.615
"524.822136260893",6.6139
"489.335938052898",6.6138
"513.744952613666",6.6137
"468.14272077828",6.6126
"544.831711756103",6.6039
"387.953497934232",6.6019
"531.34958975582",6.6004
"554.848850139214",6.5974
"580.595377021747",6.597
"518.373351043203",6.5968
"548.915895800097",6.5941
"514.233617573014",6.5911
"431.912522002357",6.5898
"573.962680964811",6.5863
"440.315067222838",6.5773
"544.27993542116",6.5769
"544.969685510925",6.5767
"524.306132210379",6.5743
"514.982704284888",6.5718
"434.027307604696",6.5701
"580.800230826659",6.5667
"452.870002343751",6.562
"521.198714120391",6.5549
"219.130507106117",6.5543
"552.879056625314",6.5486
"561.4369",6.5464
"588.896193136583",6.5451
"539.280127223741",6.5445
"525.971538155676",6.5361
"565.293742033413",6.5352
"542.78286502276",6.5298
"527.257880889026",6.5295
"440.861084956057",6.5274
"284.332171469486",6.5268
"470.970757254482",6.5251
"194.03259266095",6.5243
"406.772357805493",6.5228
"571.360212009469",6.5207
"116.070518831181",6.5175
"398.695360110715",6.5172
"578.85032604942",6.5162
"490.983853025999",6.516
"422.837608146099",6.5153
"525.258262946736",6.514
"499.734103848269",6.512
"138.052522511864",6.5108
"580.779068971079",6.5108
"477.870440687649",6.5097
"568.712274111134",6.5074
"544.943539719165",6.5068
"496.820959917725",6.5058
"261.011119290337",6.5044
"360.111118849995",6.5029
"165.055152641896",6.5025
"513.899066364109",6.501
"366.927032350569",6.4957
"500.237842728538",6.494
"405.006618766797",6.4929
"328.230751902151",6.4889
"563.74935173941",6.4838
"513.819669154338",6.4758
"438.848261005054",6.4751
"562.814464383934",6.4735
"564.909949253369",6.4673
"570.897133884151",6.466
"571.780819490629",6.4654
"540.66107930046",6.4618
"329.270555172436",6.4615
"445.161470271941",6.4608
"449.936081847602",6.4577
"428.310441627014",6.4503
"547.327468546241",6.4484
"262.134079313929",6.4461
"310.911733102582",6.4407
"533.254265837905",6.438
"530.994073879818",6.4374
"489.207140563838",6.4364
"310.778104531108",6.4357
"516.855116861254",6.434
"374.816497934223",6.4301
"444.133769340319",6.4292
"543.389236513089",6.4262
"424.282803205548",6.4233
"490.290192551958",6.4225
"531.07527210265",6.4211
"504.628613414926",6.4199
"549.871502690702",6.4176
"575.280715018425",6.4155
"527.325640064319",6.4117
"151.980072453057",6.408
"408.781056585434",6.4033
"393.006614540864",6.403
"257.076867821628",6.4025
"583.276649394437",6.4001
"505.225235828763",6.3988
"536.85710442485",6.3981
"494.824985041184",6.397
"334.147063021119",6.3969
"516.608345883525",6.3958
"432.775072757749",6.3922
"578.941567858119",6.3915
"491.208244544573",6.3911
"582.348216375644",6.3901
"553.262385964247",6.3838
"208.845376385732",6.3834
"383.825211202289",6.3812
"470.939702395462",6.381
"311.154367476688",6.3799
"545.217833895643",6.3703
"553.96366064968",6.3694
"398.7858894835",6.3656
"362.933805823088",6.3651
"251.980607945785",6.3621
"272.795137751244",6.3605
"493.22556876026",6.355
"463.868442750385",6.3477
"391.99567112103",6.3406
"448.123122272298",6.3398
"258.982294849101",6.3384
"574.808081014533",6.3363
"548.286345398369",6.336
"520.603289634865",6.3342
"537.834250302358",6.3332
"221.03053543116",6.3321
"528.174925062186",6.3307
"236.071408645107",6.3294
"469.435307916098",6.3249
"564.384979452299",6.3238
"546.965213400691",6.3223
"531.582394404743",6.318
"187.041885604388",6.3134
"420.279838072114",6.3124
"580.819956017335",6.3115
"540.249599916483",6.311
"439.297309063913",6.3069
"588.924700094384",6.3066
"496.769744862622",6.3054
"141.065438795446",6.3042
"559.802809461792",6.3022
"532.443084992519",6.3003
"400.670046954049",6.3003
"394.082221224984",6.299
"593.366092419594",6.2974
"233.154744892461",6.2932
"274.792092695557",6.2928
"441.297245432229",6.2918
"490.652110147537",6.2889
"165.006987753541",6.287
"537.780042392265",6.285
"180.05947475758",6.2809
"563.83911923337",6.2802
"361.04814503589",6.2761
"361.871261196907",6.276
"574.973617141169",6.2758
"549.239708088534",6.2757
"533.783800582242",6.2751
"500.020824870985",6.2736
"220.008639333046",6.2723
"353.962386487915",6.2706
"442.996028072477",6.2685
"140.086392408213",6.2685
"386.967010240231",6.2677
"473.430311820268",6.2645
"523.235168896115",6.2604
"535.309338906356",6.26
"502.632367293746",6.2591
"468.203489548942",6.2564
"580.613757214477",6.254
"463.32866124435",6.2517
"555.031740700389",6.2496
"118.94197306565",6.2486
"494.79370788242",6.2394
"528.252978912634",6.2383
"479.866393380207",6.2339
"446.670816759922",6.232
"503.264864750997",6.2249
"395.939382086218",6.2208
"563.330023819495",6.2203
"459.907127465566",6.2197
"590.856064425991",6.2112
"541.440568958116",6.2102
"522.688324998797",6.209
"162.013670911943",6.2079
"532.338194890556",6.2065
"514.206565638329",6.2062
"509.013325694776",6.2038
"523.852707680966",6.2032
"444.956390152275",6.2032
"214.930321145783",6.2026
"594.338577641876",6.1976
"316.857481516395",6.1976
"545.999991226337",6.1959
"547.243083204986",6.1932
"524.372038202181",6.1915
"181.083396077643",6.1889
"203.031718952283",6.185
"577.313160289556",6.1847
"521.919277462246",6.1836
"523.811238163092",6.183
"366.023339351199",6.1823
"515.237834644404",6.1818
"336.10517256482",6.181
"593.829239794593",6.1803
"540.402526759595",6.1797
"228.08536282305",6.1795
"442.802349305974",6.1784
"461.315895451451",6.1762
"526.107240755408",6.1709
"556.702291018496",6.1702
"283.26446237775",6.1696
"493.822196218044",6.169
"531.919653488795",6.1683
"456.20442904348",6.1662
"585.050781603899",6.1624
"516.655345479115",6.1605
"523.357676398412",6.1604
"583.938596773294",6.1578
"386.763432767718",6.1577
"391.183071853109",6.1571
"579.418677251113",6.1551
"533.963812315918",6.154
"469.94960141559",6.1535
"504.408570633235",6.1516
"473.941794002567",6.1504
"226.069670937061",6.1493
"564.267809251734",6.1476
"560.310985752259",6.1466
"492.24361288675",6.1438
"396.006617704022",6.1431
"450.167646859569",6.1429
"512.062602986388",6.1392
"341.839691958592",6.1382
"400.342491554999",6.1374
"372.087428870626",6.1372
"116.071678132171",6.1327
"150.886629748313",6.1254
"182.081124852851",6.1242
"397.328053997508",6.1233
"429.139643856007",6.1232
"446.258413115123",6.1228
"584.732331122052",6.1226
"589.860731538378",6.1203
"293.087602190443",6.1182
"350.855258425588",6.1088
"356.13007049578",6.1079
"444.673781072335",6.1072
"575.833769426818",6.1051
"473.322708206295",6.1042
"554.00052",6.1035
"582.295226806665",6.097
"487.173270992384",6.0965
"539.334318116613",6.0946
"408.980113318838",6.092
"453.328974526763",6.0918
"498.83339279468",6.0903
"518.31023",6.0897
"587.937731885774",6.087
"258.007247177876",6.0852
"149.01842809966",6.0804
"494.324050303766",6.0782
"587.890537398267",6.0754
"580.373010900355",6.0752
"553.842699898969",6.0715
"588.785106848156",6.0698
"497.198104280842",6.0674
"517.282230119092",6.0638
"352.024758491241",6.0629
"433.024068057709",6.0626
"531.995732910763",6.0575
"533.330004800756",6.0575
"457.212650600961",6.0573
"145.99860299321",6.0555
"501.987248643866",6.0543
"284.10763777934",6.0529
"540.109381314391",6.0524
"265.080325227698",6.0515
"588.953639795926",6.0502
"574.349411421696",6.0493
"473.838324699724",6.0474
"381.827686526541",6.0425
"528.322247386719",6.0424
"578.72626221104",6.04
"489.888889541761",6.0393
"400.340678151582",6.0387
"567.367531635642",6.0372
"498.223968801214",6.0321
"492.751307745119",6.032
"187.05763211122",6.0197
"487.788698516052",6.0195
"158.0575533648",6.0195
"487.360128466024",6.019
"581.765661148582",6.0188
"156.022729662797",6.0181
"466.117342875894",6.0164
"564.955814808855",6.0161
"544.766264463585",6.0158
"436.201953417143",6.0154
"257.075063142431",6.0143
"569.324247203494",6.0117
"521.782717950774",6.0111
"523.229024181107",6.0091
"539.876295643908",6.0074
"581.966023178084",6.0065
"457.866321461442",6.0052
"570.404718626283",6.0044
"566.929314937004",5.985
"418.809194114214",5.9831
"589.792055806244",5.9799
"542.656388180266",5.9685
"189.005124468234",5.9676
"473.899146387716",5.9666
"474.18809616444",5.9618
"506.212075941619",5.9609
"475.229592019547",5.96
"512.974857314787",5.9599
"466.71940975374",5.9594
"592.537765222358",5.9588
"556.818880493542",5.9568
"453.209376879199",5.9492
"517.308489294079",5.9489
"475.87661506366",5.9483
"525.770995612623",5.9472
"475.350902410157",5.9463
"412.777152301706",5.9456
"235.057132575019",5.9409
"566.761392266366",5.9399
"525.194396312796",5.9378
"532.07598241558",5.9376
"530.898037863088",5.9372
"467.932780477021",5.937
"582.82673503884",5.9275
"460.009547884155",5.9204
"540.445585720092",5.9203
"541.261827894618",5.9197
"505.255336781784",5.9188
"472.208734856047",5.9138
"571.607714184861",5.9127
"113.024403999993",5.9116
"561.360425568774",5.9108
"481.071972871674",5.9087
"445.972685816094",5.9083
"343.200111044464",5.9049
"118.04471662014",5.9036
"547.963820731676",5.9024
"492.053450196825",5.9002
"561.267171157031",5.8974
"112.036790321075",5.8938
"514.013864606729",5.8932
"471.900144408647",5.8825
"278.10803254938",5.8787
"568.579463107589",5.8765
"525.938678855088",5.8754
"332.039730749539",5.8749
"533.898882969233",5.8707
"123.013726262847",5.8679
"446.326713334301",5.8656
"428.976784504254",5.8647
"541.420092900243",5.8603
"579.277407845596",5.8579
"548.337002709352",5.855
"510.997220175509",5.8549
"200.108623060066",5.8545
"528.248227423947",5.8532
"473.759772133365",5.8513
"598.800922184071",5.8482
"537.252156392051",5.8456
"342.976063564952",5.8453
"491.929181356726",5.8399
"588.890816300267",5.8365
"574.931929637398",5.835
"306.84996654624",5.8346
"548.032004824511",5.8324
"542.766173901805",5.832
"220.029761379282",5.8315
"455.41912874924",5.83
"504.217757447514",5.8287
"468.21727937172",5.8272
"508.427358214373",5.8272
"463.213854271699",5.8266
"563.260918989021",5.8252
"557.296805639131",5.8222
"572.841407014206",5.8219
"74.0963755984444",5.8186
"528.179366861364",5.8166
"573.923810003611",5.8162
"463.85077756716",5.8148
"519.739788250841",5.8125
"351.888393886413",5.8123
"403.856675583394",5.8119
"316.985860876371",5.8094
"429.170666420199",5.8055
"573.365810893886",5.8003
"554.249717889403",5.8001
"277.104687536608",5.8001
"531.809997573695",5.7997
"477.220456842793",5.7992
"550.254669382598",5.7992
"579.223064423276",5.7962
"537.091194627166",5.7958
"539.94865663494",5.7951
"507.18398305002",5.7948
"541.77038292272",5.7934
"299.118879197586",5.7902
"538.218740443847",5.7894
"509.295287430107",5.7888
"551.27647447232",5.7878
"551.998897933003",5.7852
"585.761232385953",5.785
"464.306024117946",5.7803
"575.884262573615",5.7774
"589.888131982061",5.7773
"290.765689408042",5.775
"520.996733505687",5.7741
"444.972927985785",5.7732
"566.771167235401",5.772
"566.829582110053",5.7701
"503.206839205075",5.7688
"518.6061132616",5.7686
"534.230025088203",5.7665
"585.311072842495",5.7659
"200.054042126601",5.7651
"562.841508382309",5.7648
"514.891890930501",5.7614
"564.929555495389",5.7584
"598.910100620281",5.7556
"478.038370275349",5.7536
"340.736931943848",5.7515
"549.267111031866",5.7513
"448.715130943292",5.7484
"280.091927736844",5.7484
"539.819554819531",5.7462
"533.197328529354",5.7459
"441.046301323775",5.744
"545.871268653298",5.7398
"523.870267428124",5.7368
"462.886571488376",5.7338
"589.242533544253",5.7336
"548.941939166404",5.7326
"512.050999125143",5.7311
"569.274329353836",5.7298
"590.734098907695",5.7224
"526.338230118525",5.7215
"453.173342079309",5.7169
"431.155581141579",5.7164
"599.062139472942",5.7149
"547.905682196989",5.7102
"369.218955323531",5.7061
"394.991745804894",5.7051
"445.183734979458",5.7036
"492.09124562398",5.7026
"575.252753119778",5.7018
"481.239885866259",5.7012
"442.177385692284",5.695
"518.106542792635",5.695
"539.224101994997",5.6949
"517.220471535532",5.692
"560.262462878533",5.6903
"387.019340959275",5.6901
"528.733825839006",5.6883
"473.062864688234",5.6848
"463.302657010582",5.6836
"165.056000583382",5.6824
"505.830795845712",5.6817
"519.324854742749",5.6816
"515.801903551933",5.6804
"576.744340496805",5.6804
"548.794472685936",5.6801
"516.843331913199",5.678
"558.631362764906",5.6769
"551.802919088201",5.6754
"314.779137554694",5.6752
"537.394458707928",5.6744
"222.867648002724",5.6733
"532.918845091077",5.671
"577.860986053129",5.6685
"370.145211558078",5.6684
"355.126271803747",5.6675
"529.251450467906",5.6644
"544.300451454647",5.6631
"476.957789689471",5.6617
"540.802495278903",5.6603
"544.938260407485",5.6601
"555.218573197762",5.6597
"230.990040132187",5.6574
"288.914571348467",5.6569
"472.920685460671",5.6569
"556.638594614113",5.6552
"396.74431931281",5.6534
"519.88695074325",5.6534
"501.908960537298",5.6513
"529.980925671461",5.6496
"518.816639367314",5.6489
"551.207429261117",5.6466
"555.906621041404",5.646
"454.95851150665",5.6446
"310.998273913463",5.6438
"562.31631895075",5.6433
"405.048151481359",5.643
"366.912893568248",5.6426
"451.967959282895",5.6419
"392.994270812755",5.6418
"539.933484283416",5.6418
"329.269092247815",5.6393
"517.232003143031",5.6378
"348.772779359256",5.6355
"123.043171603433",5.6321
"511.08814945493",5.6318
"472.21908534279",5.6294
"468.926264910794",5.6289
"553.350710274859",5.6208
"132.126097542734",5.6186
"505.934535082086",5.6184
"558.732060532543",5.6153
"589.408357487462",5.6114
"449.163271013888",5.6092
"541.864720657444",5.6059
"512.773618938667",5.605
"531.965946545367",5.6036
"528.047122248594",5.6032
"594.584133594014",5.599
"136.07325689362",5.5942
"457.202375125799",5.5904
"582.936673153624",5.5903
"209.11469471221",5.5883
"568.337359721022",5.5868
"481.243239430732",5.5862
"406.731190758597",5.586
"375.27574728434",5.5849
"474.880064870618",5.5841
"561.990634117089",5.5831
"529.222420949443",5.5828
"535.784747500064",5.5757
"511.011192101487",5.5741
"560.814319061515",5.5738
"514.282761524671",5.5715
"516.736027006072",5.5677
"371.805482920856",5.5671
"411.837423260083",5.5662
"564.954539574785",5.5656
"513.412468228834",5.563
"537.942425397242",5.5626
"579.943264455248",5.5622
"542.901424775103",5.5622
"568.286578317493",5.562
"517.350931027817",5.5583
"326.759964331634",5.5578
"490.10192104122",5.5557
"308.792212141237",5.554
"587.253546935055",5.5514
"478.619432996529",5.5506
"491.392898596691",5.5491
"535.370015398164",5.5484
"405.209493750763",5.5453
"447.29194585768",5.5418
"186.045706603277",5.5411
"598.86675184996",5.5399
"581.271167300181",5.5393
"479.324762942235",5.5375
"503.214291030458",5.5339
"473.298519788185",5.5307
"545.991047569164",5.5278
"257.075623720214",5.5227
"186.052503594044",5.5201
"427.080710722859",5.5199
"215.134508855471",5.5195
"467.728181886292",5.5183
"441.180101339484",5.5178
"560.924259740212",5.5174
"252.971948668585",5.5162
"507.721739292665",5.5153
"523.226559368891",5.5113
"301.239426749982",5.511
"265.148023153695",5.5106
"551.837515673823",5.5102
"582.734340906251",5.5098
"180.066598835757",5.5095
"529.845811622594",5.5071
"473.793006399303",5.5067
"496.25885359485",5.506
"527.591232104462",5.5047
"559.988584303616",5.5034
"535.938782899586",5.502
"473.432793715246",5.5008
"268.846429403495",5.5005
"590.795649512128",5.4991
"539.106808947811",5.4986
"541.846773804978",5.4978
"418.024966740525",5.497
"166.086174855354",5.4968
"516.869467560718",5.4964
"415.1066625119",5.4954
"164.029277155869",5.4933
"353.020344073913",5.4921
"488.849560720842",5.4913
"390.16456762513",5.4906
"562.58801995844",5.4868
"558.971313494429",5.4819
"550.069668833561",5.4818
"584.303008220693",5.4796
"446.22116701616",5.4767
"580.850304466517",5.473
"542.247357668859",5.4719
"508.020245019426",5.4715
"346.924449218572",5.4707
"570.707903273921",5.4706
"579.931832211258",5.4703
"189.071401974586",5.4699
"402.689549798126",5.4685
"168.063036709716",5.4634
"553.907219176784",5.4631
"596.75246496213",5.4631
"459.84332220637",5.462
"566.778532640147",5.4615
"561.753279167476",5.4612
"516.823161228221",5.4611
"574.744115627647",5.461
"499.212893927381",5.4577
"419.886707277176",5.4558
"412.718379391085",5.4557
"552.782752759111",5.4553
"334.126529139252",5.4551
"562.715567625565",5.4536
"441.782110890247",5.4506
"258.97827085324",5.443
"529.232877018136",5.4414
"512.102298788752",5.4285
"408.769416966945",5.4282
"502.857079639554",5.4259
"550.931186039482",5.4246
"548.403680291904",5.422
"126.052486134188",5.4196
"552.380581995019",5.4192
"224.909187121578",5.419
"529.812043512646",5.4169
"410.96815337609",5.4151
"537.947439731904",5.4129
"585.371625082778",5.4123
"489.229858698767",5.4101
"488.363218255241",5.4093
"586.340360187873",5.4072
"310.789272350542",5.4066
"575.869165386819",5.4061
"391.274724486474",5.406
"116.03527962573",5.4024
"556.074642990142",5.3975
"212.839532921617",5.3963
"353.019958487122",5.3947
"536.293090148808",5.3922
"572.814910268468",5.3922
"478.321663271752",5.391
"544.353146441915",5.3905
"287.996312093692",5.3904
"166.083838039976",5.3885
"540.861368148177",5.3861
"570.710565843938",5.3846
"537.843044143221",5.384
"410.977309875628",5.3824
"442.676708479422",5.3812
"531.310866709696",5.3756
"528.891206493825",5.3753
"548.291689637214",5.3745
"524.221546440691",5.3711
"567.711041724229",5.37
"484.134957891976",5.3698
"188.070461374894",5.3696
"388.712923209239",5.3679
"402.193759555804",5.3673
"327.226365409278",5.3671
"546.352711767634",5.3653
"463.812930061609",5.3639
"533.216853850473",5.3637
"416.666437200406",5.3621
"535.281863639967",5.3594
"439.882525998426",5.3575
"517.203073853512",5.3545
"479.27718069901",5.3534
"203.022788497552",5.3521
"394.069626154126",5.3501
"574.91659386702",5.3494
"296.065906132275",5.3489
"468.76888282775",5.3488
"564.294237983156",5.347
"550.820964868841",5.347
"522.356220888323",5.3463
"582.845440326352",5.3436
"255.233068085033",5.343
"461.840956476902",5.3428
"571.268804553584",5.3422
"585.357419437143",5.3422
"529.013161456565",5.3412
"225.099293775295",5.34
"578.845033190814",5.3396
"517.011399960075",5.3383
"577.270917773423",5.3365
"551.856470217415",5.3357
"412.895822837042",5.3303
"435.899791725862",5.33
"468.68091890435",5.3294
"582.748498885777",5.327
"593.037892301108",5.3269
"344.731081087552",5.3261
"554.764466547809",5.3238
"310.114723109896",5.3237
"507.792770845791",5.3227
"548.786126016102",5.3129
"474.876384413882",5.3127
"522.599512121968",5.3121
"478.245966477563",5.3116
"542.344812694071",5.3115
"597.848257253074",5.3095
"512.82613638928",5.3092
"518.743883053872",5.3072
"279.233187733591",5.3067
"575.899525682993",5.3059
"420.002610217036",5.3057
"312.795030273994",5.3057
"572.279832599733",5.3054
"376.813634605442",5.3046
"210.842459757975",5.3044
"545.855859437959",5.3033
"469.188156636809",5.3013
"554.548522716236",5.3012
"544.121076707194",5.2987
"404.927714138531",5.2981
"327.22778671745",5.2946
"553.245224571612",5.2926
"360.705214911458",5.2891
"572.308907168743",5.2836
"577.976566557921",5.2829
"556.929176693713",5.2789
"313.118316501204",5.2784
"453.200620985811",5.278
"574.793370812324",5.2763
"516.123670046588",5.2742
"561.028839525621",5.2728
"569.296298063142",5.2722
"565.286637378488",5.2694
"550.872163868674",5.266
"493.145960487693",5.2655
"545.017421135944",5.2654
"480.060007695158",5.2653
"545.382394346589",5.2609
"525.844876521811",5.2608
"563.865486429834",5.2608
"524.597293622794",5.2607
"501.899314469418",5.2605
"561.357090192252",5.2592
"588.035203016645",5.2561
"251.13649303531",5.2558
"517.844240676718",5.2555
"553.949265592856",5.2529
"332.798666875852",5.2516
"431.017643790441",5.2497
"589.396471368949",5.249
"389.866098271909",5.2454
"559.99134482394",5.245
"215.064742210412",5.2439
"564.282219639608",5.2429
"499.107541745497",5.2391
"492.087857014392",5.2374
"351.021180948733",5.2369
"410.760642589663",5.2354
"506.835588749815",5.2352
"507.28937249047",5.2303
"438.197163022181",5.2301
"562.767087104555",5.2293
"426.704775191426",5.2284
"120.065433936966",5.2259
"563.225948695389",5.2257
"296.097890325822",5.2247
"525.89734548243",5.2227
"511.213998901317",5.2226
"446.256557742606",5.219
"469.363265293504",5.2182
"584.268698384138",5.2156
"508.216599668442",5.2155
"548.904231782151",5.2153
"282.844163265891",5.2148
"269.077763627808",5.2143
"267.072301216601",5.2137
"486.365296378518",5.2132
"440.67933240375",5.2125
"518.988336308304",5.2089
"569.831504807783",5.2025
"206.893767709007",5.2024
"286.933966214285",5.2023
"177.987500397484",5.2021
"534.279754861245",5.2009
"521.249141989602",5.1971
"522.254710238655",5.1934
"540.284558676394",5.1926
"478.718352067796",5.1923
"531.248468318789",5.1915
"482.88172517712",5.1913
"445.234801120039",5.1883
"492.980243421647",5.187
"539.92530699525",5.1868
"497.000095078563",5.1864
"523.924664930337",5.1856
"288.07912919437",5.1811
"584.308813853612",5.1795
"277.113261921528",5.1787
"534.782720161971",5.1782
"531.958601135974",5.1703
"419.888806578647",5.17
"154.026390815212",5.1693
"552.911339282921",5.1676
"315.209332731897",5.1657
"575.889840248179",5.1649
"493.801710963317",5.1635
"218.033180442744",5.1632
"314.056841243024",5.1619
"104.10685749122",5.1591
"519.028073204936",5.1562
"386.71586461449",5.1555
"492.943151128337",5.1546
"459.297857206245",5.1522
"526.401530010747",5.152
"405.049581431394",5.1515
"171.045017259916",5.1506
"506.039573423687",5.1486
"582.771968578859",5.144
"544.901623107743",5.1423
"593.328993272702",5.1422
"541.107394414125",5.1388
"592.857329143859",5.138
"539.06764545735",5.1363
"328.757030137771",5.1356
"567.164194633521",5.1332
"522.257317960141",5.1313
"510.817667803092",5.1305
"581.979468980836",5.1295
"331.08484927307",5.1278
"437.33288365438",5.1254
"508.801626985584",5.1229
"540.111802514194",5.1196
"543.288065968759",5.1163
"547.299125720385",5.1144
"454.126999579203",5.1142
"535.91086626354",5.1142
"533.799309177496",5.1126
"217.992464080034",5.1114
"342.733979989927",5.1095
"427.361299130024",5.1074
"541.213284906402",5.1073
"509.890975918048",5.1068
"540.221302678117",5.1056
"473.840811983406",5.104
"549.810300174021",5.1037
"537.409170706774",5.103
"452.171295693008",5.1013
"568.878530795493",5.1013
"561.596091028203",5.1012
"586.887104403504",5.0998
"364.930505429717",5.0968
"409.271324157417",5.0963
"567.298789326031",5.0952
"486.840931918652",5.0933
"173.994027030419",5.0913
"564.783712277724",5.0907
"535.964466713232",5.0853
"568.279632341594",5.0851
"328.998430748758",5.0838
"586.869019993368",5.0819
"557.959377222589",5.0809
"581.293548895971",5.0804
"378.211174004932",5.0782
"531.386835519622",5.076
"328.804532162844",5.0729
"488.924263110549",5.0719
"563.264414370129",5.0716
"526.884439405272",5.071
"456.818765355467",5.071
"472.08478317558",5.0698
"525.408306516303",5.0693
"487.894992581297",5.0689
"572.922742908633",5.0683
"570.905451378302",5.0671
"544.05284659295",5.0659
"530.724031699036",5.0643
"473.881443163981",5.0642
"330.754070938633",5.0628
"548.725192518292",5.0621
"572.329227614883",5.0611
"471.366070935901",5.0597
"279.192843499257",5.0572
"384.718749014315",5.0566
"268.187772598242",5.055
"296.81288645554",5.055
"373.134993467897",5.0545
"500.762605316307",5.0543
"542.971662672965",5.0512
"118.050982701933",5.0501
"276.043837264168",5.0478
"472.257316186467",5.0474
"483.865675532175",5.046
"345.198097997705",5.0443
"339.201206213603",5.0426
"353.026681348515",5.0401
"464.202416091923",5.0392
"538.300354650949",5.0392
"448.997746981884",5.0336
"470.829329859797",5.0334
"212.887001664569",5.0312
"590.868900807856",5.0311
"545.933073559631",5.0305
"556.34230658213",5.0299
"559.905655469758",5.0292
"504.631003636437",5.0254
"409.981812431228",5.0237
"587.410211847868",5.0228
"558.88596947782",5.0209
"533.389082439723",5.0177
"554.845655349715",5.0166
"535.968798820062",5.0129
"441.924062549535",5.0128
"349.871106279659",5.0122
"524.91310702828",5.0122
"176.008367274917",5.0112
"452.961547588029",5.011
"453.218634739705",5.0087
"482.980763110039",5.008
"553.755932714724",5.0074
"541.849395148371",5.0027
"341.904260345752",5.002
"267.058628926408",5.0015
"551.337058346227",4.9973
"546.922429378901",4.9962
"589.838970365017",4.9941
"226.017980713131",4.9937
"508.936733507776",4.9932
"368.871326939032",4.9923
"507.935941731807",4.9884
"541.165168729346",4.986
"548.25593",4.9838
"587.428246359429",4.9835
"203.052467949217",4.9835
"591.30849608193",4.9834
"503.23583646977",4.9831
"547.432469503196",4.9815
"209.066732556647",4.9802
"315.210748510534",4.9788
"530.633883552429",4.9751
"567.974783054692",4.9739
"528.881224267794",4.972
"540.850920909858",4.9706
"597.931447345175",4.9704
"597.338198816662",4.9688
"558.8073487873",4.9688
"548.735461429914",4.9663
"156.106461510691",4.9653
"485.769589293",4.9646
"394.212729859166",4.9644
"470.979853769558",4.96
"514.00015",4.9574
"574.899230806276",4.9559
"513.963779346944",4.9534
"518.335240116886",4.9532
"504.411980549436",4.9514
"491.095064840343",4.9496
"560.796968361888",4.9494
"89.0156892445408",4.9489
"406.155116840396",4.9461
"452.948088271906",4.9425
"165.013356706709",4.9419
"317.207384387086",4.9405
"92.8994137218128",4.9404
"422.836032293027",4.9403
"582.889095602385",4.9346
"578.89145397962",4.934
"364.787695342514",4.9337
"502.914915754489",4.9324
"511.809117285547",4.9315
"523.96037759479",4.9312
"446.719545442973",4.9298
"546.55991978937",4.9276
"427.900392266495",4.9272
"586.043013870241",4.9264
"550.710326957392",4.924
"450.964508776932",4.9206
"283.020447726905",4.919
"497.182962924846",4.9186
"520.801724914715",4.9164
"435.319749347527",4.9152
"583.782559352962",4.9142
"552.587175990191",4.914
"213.074862274482",4.9116
"351.012871278813",4.9108
"452.201473178548",4.9106
"584.311541960663",4.9084
"569.293994180436",4.9075
"498.238660602701",4.9071
"491.225557793719",4.9071
"454.212787257127",4.9045
"434.772179625809",4.9041
"140.015859946714",4.9018
